State,EventDate,Duration,Shape
MT,2014-07-19,4.0,light
PA,2014-07-19,49.0,sphere
NY,2014-07-19,3.0,circle
PA,2014-07-19,19.0,disk
OH,2014-07-19,17.0,sphere
IN,2014-07-19,49.0,triangle
KS,2014-07-19,46.0,fireball
KY,2014-07-19,16.0,fireball
CA,2014-07-19,30.0,changing
TX,2014-07-19,10.0,light
AL,2014-07-19,8.0,fireball
MO,2014-07-19,2.0,triangle
NY,2014-07-18,10.0,fireball
ID,2014-07-18,28.0,fireball
TX,2014-07-18,14.0,triangle
FL,2014-07-18,23.0,fireball
NC,2014-07-18,9.0,circle
NY,2014-07-18,34.0,triangle
CT,2014-07-18,32.0,light
TX,2014-07-18,6.0,light
NC,2014-07-18,4.0,flash
WA,2014-07-18,27.0,circle
MO,2014-07-18,13.0,triangle
CO,2014-07-18,32.0,triangle
NC,2014-07-18,44.0,light
NC,2014-07-18,23.0,circle
PA,2014-07-18,34.0,circle
CA,2014-07-18,15.0,fireball
VA,2014-07-18,22.0,fireball
OH,2014-07-18,38.0,circle
ME,2014-07-18,49.0,light
IN,2014-07-18,14.0,circle
FL,2014-07-18,25.0,cylinder
MD,2014-07-18,21.0,cigar
FL,2014-07-18,25.0,fireball
IN,2014-07-17,31.0,unknown
ID,2014-07-17,25.0,sphere
SC,2014-07-17,28.0,circle
NC,2014-07-17,25.0,unknown
DE,2014-07-17,36.0,fireball
NC,2014-07-17,38.0,light
SC,2014-07-17,29.0,flash
PA,2014-07-17,46.0,sphere
PA,2014-07-17,40.0,fireball
GA,2014-07-17,10.0,light
NC,2014-07-17,47.0,fireball
CT,2014-07-17,32.0,light
GA,2014-07-17,23.0,circle
FL,2014-07-17,21.0,fireball
OH,2014-07-17,48.0,circle
WI,2014-07-17,35.0,disk
MS,2014-07-17,48.0,cigar
CT,2014-07-17,35.0,unknown
CA,2014-07-17,24.0,sphere
CA,2014-07-17,25.0,disk
OR,2014-07-17,8.0,triangle
IN,2014-07-17,39.0,sphere
PA,2014-07-17,33.0,unknown
BC,2014-07-17,47.0,fireball
NY,2014-07-17,43.0,light
OR,2014-07-16,21.0,fireball
SC,2014-07-16,23.0,sphere
NY,2014-07-16,25.0,circle
AL,2014-07-16,20.0,light
ID,2014-07-16,42.0,light
GA,2014-07-16,1.0,formation
AL,2014-07-16,28.0,light
GA,2014-07-16,14.0,disk
IN,2014-07-16,12.0,teardrop
SC,2014-07-16,49.0,formation
AL,2014-07-16,22.0,flash
NC,2014-07-16,21.0,flash
SC,2014-07-16,43.0,sphere
NC,2014-07-16,38.0,light
NC,2014-07-16,14.0,cigar
MI,2014-07-16,48.0,oval
NC,2014-07-16,45.0,formation
GA,2014-07-16,12.0,unknown
VA,2014-07-16,36.0,fireball
FL,2014-07-16,44.0,light
MO,2014-07-16,15.0,chevron
MN,2014-07-16,4.0,disk
WA,2014-07-15,32.0,oval
MN,2014-07-15,21.0,light
OK,2014-07-15,19.0,triangle
ID,2014-07-15,17.0,sphere
VA,2014-07-15,38.0,unknown
CA,2014-07-15,43.0,circle
GA,2014-07-15,21.0,unknown
CO,2014-07-15,45.0,unknown
OR,2014-07-15,4.0,light
CO,2014-07-15,40.0,light
KY,2014-07-15,41.0,sphere
NV,2014-07-15,11.0,unknown
TX,2014-07-15,1.0,light
NJ,2014-07-15,28.0,sphere
PA,2014-07-15,20.0,light
PA,2014-07-14,20.0,light
GA,2014-07-14,11.0,circle
PA,2014-07-14,4.0,circle
SC,2014-07-14,40.0,sphere
MT,2014-07-14,16.0,unknown
SC,2014-07-14,33.0,light
FL,2014-07-14,40.0,unknown
VA,2014-07-14,6.0,circle
SC,2014-07-14,44.0,light
MO,2014-07-14,19.0,circle
CT,2014-07-14,27.0,sphere
AL,2014-07-14,14.0,light
PA,2014-07-14,37.0,light
LA,2014-07-14,41.0,disk
SC,2014-07-14,29.0,sphere
TX,2014-07-14,41.0,circle
MD,2014-07-14,43.0,sphere
OH,2014-07-14,26.0,sphere
LA,2014-07-14,27.0,circle
WA,2014-07-13,49.0,fireball
NC,2014-07-13,25.0,rectangle
PA,2014-07-13,20.0,fireball
OH,2014-07-13,47.0,circle
OH,2014-07-13,21.0,light
ON,2014-07-13,15.0,unknown
WA,2014-07-13,5.0,fireball
BC,2014-07-13,15.0,fireball
PA,2014-07-13,2.0,cigar
IL,2014-07-13,46.0,fireball
OR,2014-07-13,31.0,sphere
MI,2014-07-13,26.0,fireball
FL,2014-07-13,10.0,light
SC,2014-07-13,19.0,unknown
TX,2014-07-13,42.0,triangle
AZ,2014-07-13,3.0,light
AZ,2014-07-13,15.0,circle
IN,2014-07-13,8.0,circle
UT,2014-07-13,25.0,disk
OH,2014-07-13,15.0,sphere
FL,2014-07-13,14.0,flash
PA,2014-07-13,15.0,light
ID,2014-07-13,5.0,circle
FL,2014-07-13,6.0,formation
SC,2014-07-13,9.0,fireball
NY,2014-07-12,26.0,fireball
WA,2014-07-12,15.0,circle
NE,2014-07-12,13.0,light
QC,2014-07-12,11.0,sphere
ME,2014-07-12,49.0,fireball
WA,2014-07-12,20.0,unknown
AL,2014-07-12,30.0,unknown
AL,2014-07-12,35.0,unknown
TX,2014-07-12,20.0,rectangle
TN,2014-07-12,43.0,fireball
MA,2014-07-12,7.0,fireball
RI,2014-07-12,40.0,circle
NC,2014-07-12,25.0,circle
FL,2014-07-12,41.0,circle
OR,2014-07-12,6.0,circle
WA,2014-07-12,6.0,circle
MI,2014-07-12,18.0,oval
CA,2014-07-12,37.0,light
LA,2014-07-12,23.0,light
OK,2014-07-12,25.0,unknown
SC,2014-07-12,10.0,sphere
TX,2014-07-12,21.0,fireball
MO,2014-07-12,20.0,fireball
WA,2014-07-12,49.0,light
PA,2014-07-12,48.0,fireball
OH,2014-07-12,5.0,circle
NY,2014-07-12,10.0,triangle
LA,2014-07-12,23.0,circle
TX,2014-07-12,24.0,light
PA,2014-07-12,24.0,fireball
TX,2014-07-12,44.0,light
PA,2014-07-12,19.0,triangle
TX,2014-07-12,37.0,light
LA,2014-07-12,12.0,unknown
TX,2014-07-12,6.0,cylinder
MA,2014-07-12,28.0,unknown
LA,2014-07-12,20.0,triangle
TX,2014-07-12,29.0,changing
TX,2014-07-12,26.0,light
TX,2014-07-12,49.0,light
MS,2014-07-12,23.0,fireball
TX,2014-07-12,21.0,light
TX,2014-07-12,2.0,light
LA,2014-07-12,39.0,disk
AR,2014-07-12,25.0,light
TX,2014-07-12,26.0,circle
NH,2014-07-12,21.0,light
TX,2014-07-12,48.0,circle
TX,2014-07-12,8.0,circle
TX,2014-07-12,8.0,unknown
TX,2014-07-12,35.0,light
TX,2014-07-12,8.0,diamond
TX,2014-07-12,15.0,light
TX,2014-07-12,2.0,circle
TX,2014-07-12,28.0,egg
TX,2014-07-12,10.0,light
LA,2014-07-12,10.0,fireball
TX,2014-07-12,23.0,unknown
TX,2014-07-12,44.0,cigar
LA,2014-07-12,45.0,unknown
TX,2014-07-12,1.0,cylinder
TX,2014-07-12,22.0,light
MS,2014-07-12,10.0,light
TX,2014-07-12,29.0,unknown
TX,2014-07-12,26.0,circle
TX,2014-07-12,17.0,triangle
TX,2014-07-12,15.0,light
OH,2014-07-12,35.0,circle
MO,2014-07-12,40.0,cigar
TX,2014-07-12,38.0,rectangle
LA,2014-07-12,18.0,light
NY,2014-07-12,3.0,sphere
FL,2014-07-12,8.0,circle
MD,2014-07-12,8.0,circle
WA,2014-07-12,37.0,light
OR,2014-07-12,14.0,fireball
WA,2014-07-12,18.0,sphere
GA,2014-07-11,6.0,light
OH,2014-07-11,35.0,fireball
OR,2014-07-11,42.0,unknown
ON,2014-07-11,48.0,fireball
PA,2014-07-11,31.0,fireball
PA,2014-07-11,36.0,fireball
MI,2014-07-11,29.0,triangle
MD,2014-07-11,41.0,fireball
GA,2014-07-11,34.0,fireball
NH,2014-07-11,18.0,circle
PA,2014-07-11,5.0,formation
LA,2014-07-11,41.0,light
CA,2014-07-11,11.0,circle
FL,2014-07-11,47.0,fireball
NY,2014-07-11,15.0,unknown
OH,2014-07-11,27.0,light
MN,2014-07-11,4.0,unknown
DE,2014-07-11,39.0,rectangle
CA,2014-07-11,14.0,oval
CA,2014-07-11,47.0,cross
ME,2014-07-11,39.0,egg
ON,2014-07-11,24.0,sphere
CA,2014-07-11,35.0,diamond
NM,2014-07-11,19.0,unknown
MI,2014-07-11,37.0,fireball
OR,2014-07-11,44.0,unknown
CA,2014-07-11,45.0,light
OH,2014-07-10,37.0,light
SC,2014-07-10,25.0,changing
AZ,2014-07-10,37.0,fireball
CA,2014-07-10,19.0,light
NH,2014-07-10,34.0,circle
DE,2014-07-10,46.0,fireball
NB,2014-07-10,18.0,fireball
NB,2014-07-10,47.0,fireball
OK,2014-07-10,28.0,fireball
CA,2014-07-10,9.0,triangle
AL,2014-07-10,13.0,fireball
CT,2014-07-10,15.0,fireball
NY,2014-07-10,4.0,fireball
PA,2014-07-10,14.0,sphere
MI,2014-07-10,18.0,circle
NB,2014-07-10,39.0,circle
ON,2014-07-10,33.0,unknown
WA,2014-07-10,33.0,fireball
WV,2014-07-10,26.0,disk
NH,2014-07-09,5.0,oval
KY,2014-07-09,42.0,circle
PA,2014-07-09,43.0,oval
VT,2014-07-09,9.0,fireball
NC,2014-07-09,33.0,light
NH,2014-07-09,32.0,sphere
MA,2014-07-09,24.0,unknown
PA,2014-07-09,5.0,circle
VT,2014-07-09,22.0,unknown
MO,2014-07-09,41.0,light
WV,2014-07-09,7.0,light
SC,2014-07-09,35.0,disk
KS,2014-07-09,26.0,cylinder
WY,2014-07-09,28.0,cylinder
ID,2014-07-09,3.0,sphere
CA,2014-07-09,29.0,egg
NY,2014-07-09,15.0,triangle
CA,2014-07-09,8.0,circle
FL,2014-07-08,2.0,circle
CA,2014-07-08,16.0,unknown
IL,2014-07-08,36.0,oval
IL,2014-07-08,44.0,sphere
WV,2014-07-08,46.0,triangle
OH,2014-07-08,38.0,circle
FL,2014-07-08,14.0,light
CA,2014-07-08,31.0,changing
MA,2014-07-08,19.0,cylinder
PA,2014-07-08,4.0,disk
NJ,2014-07-08,18.0,triangle
OH,2014-07-08,47.0,fireball
MI,2014-07-08,17.0,circle
AR,2014-07-08,49.0,formation
GA,2014-07-08,4.0,disk
MO,2014-07-08,12.0,teardrop
TX,2014-07-07,14.0,sphere
NY,2014-07-07,14.0,light
UT,2014-07-07,13.0,fireball
MO,2014-07-07,8.0,disk
MT,2014-07-07,45.0,flash
NC,2014-07-07,7.0,light
NC,2014-07-07,32.0,fireball
VA,2014-07-07,32.0,circle
SC,2014-07-07,12.0,sphere
RI,2014-07-07,39.0,egg
CA,2014-07-07,6.0,unknown
NV,2014-07-07,27.0,unknown
OH,2014-07-07,17.0,circle
CA,2014-07-07,3.0,oval
OR,2014-07-07,1.0,unknown
SC,2014-07-06,28.0,light
MO,2014-07-06,36.0,circle
AR,2014-07-06,35.0,triangle
KS,2014-07-06,26.0,sphere
OR,2014-07-06,9.0,fireball
OH,2014-07-06,17.0,oval
RI,2014-07-06,28.0,sphere
NV,2014-07-06,38.0,unknown
OH,2014-07-06,40.0,fireball
OH,2014-07-06,39.0,circle
PA,2014-07-06,42.0,light
MI,2014-07-06,24.0,circle
PA,2014-07-06,42.0,light
VA,2014-07-06,31.0,light
PA,2014-07-06,47.0,cone
NC,2014-07-06,19.0,light
PA,2014-07-06,18.0,fireball
AZ,2014-07-06,35.0,triangle
NJ,2014-07-06,7.0,circle
KS,2014-07-06,8.0,cylinder
FL,2014-07-06,43.0,light
AL,2014-07-06,44.0,fireball
NY,2014-07-06,3.0,fireball
MA,2014-07-06,39.0,unknown
LA,2014-07-06,45.0,circle
WA,2014-07-06,24.0,light
GA,2014-07-06,47.0,light
KY,2014-07-06,41.0,changing
PA,2014-07-06,45.0,light
GA,2014-07-06,15.0,sphere
WA,2014-07-06,37.0,changing
CA,2014-07-06,32.0,triangle
ON,2014-07-06,5.0,circle
MD,2014-07-05,9.0,unknown
TN,2014-07-05,19.0,sphere
VA,2014-07-05,19.0,rectangle
NY,2014-07-05,24.0,light
MD,2014-07-05,29.0,light
MN,2014-07-05,28.0,light
CA,2014-07-05,27.0,light
NY,2014-07-05,13.0,circle
CO,2014-07-05,2.0,light
TX,2014-07-05,16.0,fireball
MN,2014-07-05,47.0,fireball
OH,2014-07-05,35.0,circle
CA,2014-07-05,21.0,disk
CA,2014-07-05,23.0,light
AZ,2014-07-05,31.0,fireball
PA,2014-07-05,38.0,fireball
KY,2014-07-05,8.0,diamond
MI,2014-07-05,10.0,cylinder
TN,2014-07-05,31.0,circle
NY,2014-07-05,43.0,cylinder
MN,2014-07-05,4.0,flash
NY,2014-07-05,34.0,fireball
OH,2014-07-05,4.0,unknown
MN,2014-07-05,34.0,light
GA,2014-07-05,10.0,disk
QC,2014-07-05,14.0,light
PA,2014-07-05,44.0,fireball
MO,2014-07-05,14.0,fireball
PA,2014-07-05,9.0,cylinder
IL,2014-07-05,49.0,circle
WA,2014-07-05,27.0,light
MO,2014-07-05,47.0,oval
OR,2014-07-05,33.0,light
PA,2014-07-05,24.0,oval
TN,2014-07-05,22.0,formation
MA,2014-07-05,3.0,triangle
GA,2014-07-05,40.0,light
MA,2014-07-05,28.0,unknown
AL,2014-07-05,33.0,fireball
IL,2014-07-05,33.0,fireball
VT,2014-07-05,21.0,fireball
CT,2014-07-05,4.0,fireball
NJ,2014-07-05,34.0,light
MA,2014-07-05,2.0,triangle
CT,2014-07-05,25.0,fireball
MI,2014-07-05,33.0,sphere
PA,2014-07-05,32.0,unknown
MO,2014-07-05,15.0,circle
CA,2014-07-05,29.0,changing
GA,2014-07-05,3.0,triangle
IN,2014-07-05,31.0,light
OH,2014-07-05,32.0,fireball
PA,2014-07-05,6.0,circle
PA,2014-07-05,31.0,circle
NJ,2014-07-05,4.0,fireball
CA,2014-07-05,25.0,light
PA,2014-07-05,3.0,sphere
NH,2014-07-05,32.0,fireball
PA,2014-07-05,1.0,unknown
TX,2014-07-05,22.0,fireball
NH,2014-07-05,6.0,circle
NH,2014-07-05,38.0,circle
MA,2014-07-05,25.0,fireball
PA,2014-07-05,8.0,cylinder
IL,2014-07-05,8.0,sphere
MD,2014-07-05,18.0,triangle
CA,2014-07-05,48.0,diamond
NY,2014-07-05,43.0,sphere
OR,2014-07-05,20.0,fireball
MN,2014-07-05,27.0,sphere
MA,2014-07-05,3.0,light
RI,2014-07-05,28.0,light
PA,2014-07-05,31.0,oval
IN,2014-07-05,26.0,formation
MD,2014-07-05,31.0,circle
CA,2014-07-05,13.0,cylinder
NY,2014-07-05,45.0,circle
FL,2014-07-05,42.0,circle
PA,2014-07-05,29.0,cigar
OH,2014-07-05,30.0,sphere
IN,2014-07-05,2.0,sphere
MI,2014-07-05,38.0,oval
VA,2014-07-05,31.0,light
NY,2014-07-05,10.0,circle
VA,2014-07-05,16.0,circle
NY,2014-07-05,42.0,oval
IN,2014-07-05,13.0,fireball
NC,2014-07-05,40.0,light
NY,2014-07-05,27.0,sphere
AR,2014-07-05,1.0,circle
KY,2014-07-05,34.0,chevron
OH,2014-07-05,44.0,fireball
WA,2014-07-05,9.0,oval
MI,2014-07-05,26.0,circle
MI,2014-07-05,16.0,sphere
KS,2014-07-04,37.0,light
ON,2014-07-04,46.0,circle
NY,2014-07-04,27.0,sphere
WA,2014-07-04,19.0,circle
WA,2014-07-04,6.0,light
OR,2014-07-04,10.0,fireball
TX,2014-07-04,12.0,light
TX,2014-07-04,30.0,sphere
CO,2014-07-04,30.0,formation
TX,2014-07-04,7.0,light
VA,2014-07-04,25.0,oval
MT,2014-07-04,27.0,circle
CA,2014-07-04,49.0,light
NY,2014-07-04,32.0,circle
MO,2014-07-04,20.0,fireball
WA,2014-07-04,18.0,light
MO,2014-07-04,21.0,unknown
OH,2014-07-04,21.0,circle
MA,2014-07-04,1.0,unknown
IN,2014-07-04,42.0,fireball
OR,2014-07-04,47.0,light
IL,2014-07-04,48.0,egg
OH,2014-07-04,6.0,unknown
AR,2014-07-04,26.0,circle
IL,2014-07-04,22.0,diamond
IL,2014-07-04,35.0,fireball
OR,2014-07-04,40.0,unknown
OH,2014-07-04,24.0,fireball
MI,2014-07-04,39.0,disk
CA,2014-07-04,40.0,sphere
KS,2014-07-04,40.0,unknown
IN,2014-07-04,7.0,flash
IN,2014-07-04,12.0,light
WA,2014-07-04,18.0,disk
IL,2014-07-04,33.0,circle
IL,2014-07-04,39.0,fireball
IL,2014-07-04,30.0,oval
NJ,2014-07-04,5.0,light
WA,2014-07-04,9.0,fireball
AL,2014-07-04,33.0,sphere
CA,2014-07-04,34.0,unknown
OR,2014-07-04,27.0,light
IN,2014-07-04,18.0,unknown
NY,2014-07-04,38.0,sphere
OH,2014-07-04,4.0,light
WA,2014-07-04,45.0,circle
KY,2014-07-04,13.0,unknown
OH,2014-07-04,2.0,circle
ID,2014-07-04,3.0,light
CA,2014-07-04,29.0,circle
KY,2014-07-04,9.0,fireball
TN,2014-07-04,7.0,light
IN,2014-07-04,26.0,light
CA,2014-07-04,29.0,light
MO,2014-07-04,45.0,fireball
MO,2014-07-04,19.0,triangle
FL,2014-07-04,37.0,circle
VA,2014-07-04,21.0,disk
MI,2014-07-04,40.0,fireball
CO,2014-07-04,3.0,formation
WA,2014-07-04,5.0,circle
OH,2014-07-04,36.0,circle
MD,2014-07-04,32.0,circle
VA,2014-07-04,17.0,triangle
NY,2014-07-04,47.0,triangle
MI,2014-07-04,21.0,light
AR,2014-07-04,24.0,cylinder
NY,2014-07-04,47.0,circle
WA,2014-07-04,21.0,sphere
FL,2014-07-04,34.0,fireball
WA,2014-07-04,10.0,rectangle
TX,2014-07-04,19.0,fireball
FL,2014-07-04,28.0,circle
PA,2014-07-04,28.0,circle
WI,2014-07-04,6.0,fireball
MI,2014-07-04,49.0,light
IN,2014-07-04,5.0,light
MI,2014-07-04,22.0,fireball
MT,2014-07-04,12.0,unknown
NC,2014-07-04,2.0,teardrop
KY,2014-07-04,43.0,sphere
KY,2014-07-04,8.0,circle
WA,2014-07-04,18.0,light
IL,2014-07-04,1.0,circle
WA,2014-07-04,21.0,sphere
GA,2014-07-04,29.0,light
WA,2014-07-04,2.0,fireball
OH,2014-07-04,44.0,circle
CA,2014-07-04,28.0,sphere
OH,2014-07-04,1.0,fireball
WA,2014-07-04,47.0,unknown
OK,2014-07-04,29.0,light
SC,2014-07-04,35.0,sphere
OH,2014-07-04,39.0,oval
PA,2014-07-04,3.0,unknown
MD,2014-07-04,1.0,light
MN,2014-07-04,35.0,fireball
KY,2014-07-04,4.0,unknown
OH,2014-07-04,32.0,sphere
CA,2014-07-04,24.0,light
SC,2014-07-04,25.0,sphere
PA,2014-07-04,27.0,sphere
AL,2014-07-04,25.0,fireball
OR,2014-07-04,32.0,light
IA,2014-07-04,17.0,cylinder
IN,2014-07-04,13.0,light
FL,2014-07-04,3.0,fireball
NY,2014-07-04,21.0,fireball
FL,2014-07-04,14.0,unknown
IN,2014-07-04,3.0,light
KY,2014-07-04,38.0,sphere
NC,2014-07-04,12.0,rectangle
PA,2014-07-04,30.0,formation
KS,2014-07-04,47.0,fireball
CT,2014-07-04,26.0,unknown
FL,2014-07-04,35.0,fireball
WA,2014-07-04,15.0,sphere
SC,2014-07-04,15.0,triangle
WA,2014-07-04,42.0,unknown
WA,2014-07-04,40.0,light
WA,2014-07-04,9.0,changing
MN,2014-07-04,22.0,fireball
PA,2014-07-04,32.0,circle
NY,2014-07-04,5.0,light
IA,2014-07-04,17.0,fireball
MN,2014-07-04,33.0,oval
MO,2014-07-04,43.0,teardrop
IL,2014-07-04,19.0,egg
DE,2014-07-04,15.0,circle
WA,2014-07-04,3.0,circle
CO,2014-07-04,23.0,oval
OH,2014-07-04,10.0,fireball
WA,2014-07-04,6.0,fireball
MO,2014-07-04,29.0,light
DE,2014-07-04,23.0,circle
NC,2014-07-04,12.0,light
PA,2014-07-04,39.0,unknown
WA,2014-07-04,39.0,sphere
CO,2014-07-04,15.0,disk
OH,2014-07-04,21.0,changing
SC,2014-07-04,26.0,light
FL,2014-07-04,13.0,circle
MN,2014-07-04,16.0,circle
IL,2014-07-04,43.0,sphere
OH,2014-07-04,12.0,fireball
WA,2014-07-04,10.0,triangle
KY,2014-07-04,38.0,circle
PA,2014-07-04,24.0,egg
PA,2014-07-04,41.0,circle
PA,2014-07-04,17.0,sphere
GA,2014-07-04,48.0,circle
GA,2014-07-04,33.0,circle
PA,2014-07-04,42.0,fireball
GA,2014-07-04,18.0,circle
MD,2014-07-04,17.0,light
NY,2014-07-04,25.0,circle
NC,2014-07-04,35.0,circle
GA,2014-07-04,48.0,circle
AL,2014-07-04,13.0,circle
OH,2014-07-04,23.0,fireball
WA,2014-07-04,8.0,light
FL,2014-07-04,45.0,oval
TX,2014-07-04,5.0,sphere
CO,2014-07-04,20.0,unknown
CO,2014-07-04,16.0,formation
GA,2014-07-04,13.0,light
PA,2014-07-04,33.0,fireball
CO,2014-07-04,12.0,unknown
CA,2014-07-04,15.0,light
CA,2014-07-04,48.0,light
OH,2014-07-04,7.0,sphere
CA,2014-07-04,9.0,circle
FL,2014-07-04,48.0,oval
NY,2014-07-04,35.0,triangle
VT,2014-07-04,6.0,circle
CO,2014-07-04,48.0,formation
MI,2014-07-04,12.0,sphere
SC,2014-07-04,12.0,light
IA,2014-07-04,5.0,light
IN,2014-07-04,19.0,light
AZ,2014-07-04,2.0,flash
NC,2014-07-04,3.0,fireball
TX,2014-07-04,36.0,light
MI,2014-07-04,35.0,sphere
TX,2014-07-04,49.0,light
CA,2014-07-04,32.0,light
FL,2014-07-04,44.0,sphere
CO,2014-07-04,22.0,sphere
VA,2014-07-04,41.0,oval
MI,2014-07-04,37.0,circle
SC,2014-07-04,48.0,fireball
CA,2014-07-04,40.0,formation
FL,2014-07-04,33.0,light
IL,2014-07-04,1.0,cigar
CA,2014-07-04,11.0,sphere
AZ,2014-07-04,40.0,light
TX,2014-07-04,40.0,disk
AL,2014-07-04,44.0,circle
FL,2014-07-04,7.0,oval
MN,2014-07-04,22.0,sphere
WV,2014-07-04,42.0,light
NJ,2014-07-04,39.0,light
AZ,2014-07-04,5.0,unknown
CA,2014-07-04,27.0,unknown
VA,2014-07-04,35.0,unknown
NC,2014-07-04,30.0,disk
PA,2014-07-04,3.0,sphere
VA,2014-07-04,26.0,circle
IN,2014-07-04,42.0,oval
KY,2014-07-04,7.0,triangle
CO,2014-07-04,2.0,light
IN,2014-07-04,26.0,circle
NY,2014-07-04,18.0,circle
WA,2014-07-04,6.0,fireball
GA,2014-07-04,26.0,circle
AZ,2014-07-04,44.0,light
FL,2014-07-04,47.0,unknown
WA,2014-07-04,8.0,sphere
FL,2014-07-04,24.0,fireball
KY,2014-07-04,46.0,fireball
FL,2014-07-04,24.0,circle
AL,2014-07-04,2.0,circle
MD,2014-07-04,2.0,circle
KY,2014-07-04,37.0,sphere
LA,2014-07-04,30.0,unknown
OK,2014-07-04,36.0,oval
IL,2014-07-04,9.0,unknown
SD,2014-07-04,15.0,fireball
GA,2014-07-04,2.0,sphere
FL,2014-07-04,23.0,circle
CA,2014-07-04,38.0,circle
PA,2014-07-04,6.0,cylinder
IN,2014-07-04,14.0,formation
OH,2014-07-04,33.0,formation
PA,2014-07-04,36.0,cylinder
MD,2014-07-04,18.0,light
TN,2014-07-04,46.0,circle
FL,2014-07-04,40.0,sphere
FL,2014-07-04,41.0,cylinder
FL,2014-07-04,25.0,circle
WA,2014-07-04,26.0,light
MS,2014-07-04,13.0,disk
AZ,2014-07-04,39.0,unknown
CA,2014-07-04,31.0,circle
CA,2014-07-04,49.0,unknown
GA,2014-07-04,32.0,circle
FL,2014-07-04,47.0,unknown
AR,2014-07-04,25.0,circle
TX,2014-07-04,25.0,triangle
OR,2014-07-04,31.0,sphere
NC,2014-07-04,36.0,circle
PA,2014-07-04,5.0,light
OR,2014-07-04,47.0,triangle
OH,2014-07-04,31.0,disk
ON,2014-07-04,7.0,oval
CO,2014-07-04,49.0,circle
WI,2014-07-04,9.0,unknown
AL,2014-07-04,45.0,sphere
MN,2014-07-04,6.0,sphere
MT,2014-07-04,32.0,formation
MD,2014-07-04,25.0,light
IN,2014-07-04,44.0,fireball
KS,2014-07-04,23.0,unknown
MO,2014-07-04,7.0,triangle
CA,2014-07-04,43.0,fireball
IN,2014-07-03,29.0,light
CA,2014-07-03,4.0,circle
IL,2014-07-03,42.0,sphere
OH,2014-07-03,4.0,circle
OK,2014-07-03,41.0,unknown
OH,2014-07-03,40.0,circle
MA,2014-07-03,6.0,circle
MN,2014-07-03,31.0,circle
MN,2014-07-03,15.0,sphere
WA,2014-07-03,34.0,changing
KY,2014-07-03,4.0,circle
IN,2014-07-03,30.0,light
WA,2014-07-03,3.0,triangle
OH,2014-07-03,4.0,sphere
GA,2014-07-03,3.0,sphere
FL,2014-07-03,46.0,fireball
OH,2014-07-03,39.0,circle
ID,2014-07-03,34.0,light
TX,2014-07-03,17.0,light
IL,2014-07-03,10.0,light
TN,2014-07-03,44.0,light
FL,2014-07-03,10.0,fireball
NH,2014-07-03,6.0,unknown
OH,2014-07-03,13.0,fireball
NV,2014-07-03,12.0,circle
OH,2014-07-03,1.0,fireball
MO,2014-07-03,15.0,light
IL,2014-07-03,47.0,light
SD,2014-07-03,20.0,oval
KY,2014-07-03,2.0,fireball
OH,2014-07-03,38.0,changing
AL,2014-07-03,3.0,chevron
GA,2014-07-03,32.0,sphere
PA,2014-07-03,1.0,egg
TX,2014-07-03,36.0,unknown
OH,2014-07-03,23.0,triangle
UT,2014-07-02,36.0,formation
AZ,2014-07-02,1.0,fireball
SD,2014-07-02,15.0,fireball
CA,2014-07-02,48.0,unknown
CA,2014-07-02,14.0,rectangle
CA,2014-07-02,37.0,formation
LA,2014-07-02,25.0,unknown
FL,2014-07-02,36.0,rectangle
NJ,2014-07-02,24.0,oval
WI,2014-07-02,47.0,light
CA,2014-07-02,46.0,cigar
GA,2014-07-02,23.0,triangle
CA,2014-07-02,25.0,light
CA,2014-07-02,38.0,fireball
AZ,2014-07-02,3.0,changing
IN,2014-07-02,28.0,triangle
IL,2014-07-02,19.0,sphere
MB,2014-07-01,30.0,unknown
PA,2014-07-01,34.0,triangle
AB,2014-07-01,39.0,circle
SK,2014-07-01,6.0,light
QC,2014-07-01,22.0,circle
ON,2014-07-01,40.0,fireball
PA,2014-07-01,39.0,light
MD,2014-07-01,15.0,light
SC,2014-07-01,3.0,circle
ON,2014-07-01,27.0,rectangle
CO,2014-07-01,32.0,light
AZ,2014-07-01,22.0,formation
ME,2014-07-01,23.0,circle
NC,2014-07-01,47.0,light
CA,2014-07-01,32.0,unknown
SC,2014-07-01,33.0,disk
AZ,2014-07-01,41.0,unknown
OH,2014-07-01,4.0,sphere
MN,2014-07-01,49.0,sphere
CA,2014-07-01,1.0,cylinder
ID,2014-07-01,15.0,light
TX,2014-07-01,22.0,diamond
PA,2014-07-01,38.0,light
OR,2014-07-01,25.0,circle
FL,2014-07-01,23.0,flash
PA,2014-07-01,49.0,circle
MO,2014-09-30,42.0,circle
NC,2014-09-30,45.0,disk
FL,2014-09-30,10.0,formation
FL,2014-09-30,17.0,unknown
WI,2014-09-30,5.0,unknown
SC,2014-09-30,46.0,circle
NV,2014-09-30,29.0,fireball
WA,2014-09-30,10.0,light
IN,2014-09-30,2.0,cylinder
NJ,2014-09-30,32.0,light
NM,2014-09-30,27.0,sphere
IN,2014-09-30,46.0,light
NY,2014-09-30,23.0,circle
NY,2014-09-29,2.0,triangle
CA,2014-09-29,24.0,triangle
MO,2014-09-29,15.0,sphere
AZ,2014-09-29,36.0,oval
AZ,2014-09-29,20.0,changing
KY,2014-09-29,4.0,fireball
AZ,2014-09-29,21.0,sphere
